match_id,team_name,kills,headshots,assists,flash_assists,deaths,kd_ratio,kd_diff,adr,fk_dif,rating,tier
73978,Izako Boars,14.8,14.8,6.4,5.0,1.4,18.6,62.3,-3.8,64.1,-0.8,T5
73978,EURONICS,18.6,18.6,9.4,6.0,3.0,14.8,72.3,3.8,76.2,0.8,T4
73979,Izako Boars,15.4,15.4,6.8,4.0,0.8,20.2,66.0,-4.8,65.4,-0.6,T5
73979,EURONICS,20.2,20.2,8.2,4.0,0.8,15.4,77.8,4.8,78.9,0.6,T4
73980,LDLC,13.8,13.8,7.0,4.0,1.2,18.6,62.6,-4.8,69.4,-0.6,T2
73980,Royal Bandits,18.6,18.6,10.6,2.8,0.2,13.8,77.4,4.8,84.3,0.6,T6
73981,LDLC,18.8,18.8,7.6,5.4,1.4,16.0,76.7,2.8,84.3,-0.8,T2
73981,Royal Bandits,16.0,16.0,8.8,3.4,1.0,18.8,65.0,-2.8,74.9,0.8,T6
73982,LDLC,21.2,21.2,10.0,5.2,1.4,14.2,75.4,7.0,85.5,2.4,T2
73982,Royal Bandits,14.2,14.2,6.8,3.0,1.0,21.2,50.8,-7.0,62.1,-2.4,T6
73983,Flow,21.2,21.2,9.4,5.8,2.0,24.4,66.5,-3.2,71.1,1.2,T4
73983,x6tence Galaxy,24.4,24.4,11.4,5.4,1.0,21.4,72.3,3.0,77.7,-1.2,T4
73985,PACT,33.2,33.2,12.8,9.4,0.8,32.4,69.1,0.8,77.9,-0.8,T4
73985,expert,32.4,32.4,13.6,8.0,1.0,33.2,69.1,-0.8,74.4,0.8,T4
73989,fnatic Academy,19.6,19.6,9.0,3.8,1.2,12.4,78.3,7.2,86.8,1.2,T6
73989,Forge,12.4,12.4,5.4,2.8,0.4,19.6,51.7,-7.2,60.8,-1.2,T6
73990,fnatic Academy,19.0,19.0,6.4,5.8,2.4,17.4,72.6,1.6,77.1,0.4,T6
73990,Forge,17.2,17.2,7.4,5.4,1.4,19.0,72.6,-1.8,68.8,-0.4,T6
73991,W7M,15.0,15.0,5.4,5.6,1.4,19.0,60.0,-4.0,66.0,-1.0,T5
73991,FURIA Inagame,18.8,18.8,7.8,4.8,1.2,15.0,73.4,3.8,73.8,1.0,T5
73992,W7M,16.0,16.0,8.0,5.0,1.4,11.4,86.7,4.6,79.2,1.0,T5
73992,FURIA Inagame,11.4,11.4,4.6,3.0,0.6,16.0,70.5,-4.6,62.9,-1.0,T5
73993,W7M,20.0,20.0,9.2,6.0,1.0,17.4,71.4,2.6,79.1,0.0,T5
73993,FURIA Inagame,17.4,17.4,7.0,4.0,1.0,20.0,66.4,-2.6,71.6,0.0,T5
73994,Malvinas,16.2,16.2,8.4,4.4,0.8,20.2,65.7,-4.0,64.1,0.4,T6
73994,Furious,20.2,20.2,10.4,5.4,0.8,16.4,76.4,3.8,80.6,-0.4,T6
73995,Malvinas,9.0,9.0,5.4,3.0,0.4,17.8,52.0,-8.8,58.8,-0.8,T6
73995,Furious,17.8,17.8,7.6,5.6,1.0,9.2,83.0,8.6,90.6,0.8,T6
73996,AZIO,20.0,20.0,8.2,6.6,1.2,17.8,75.7,2.2,77.3,2.8,T6
73996,Vision,17.8,17.8,7.4,4.6,0.8,20.0,70.0,-2.2,69.5,-2.8,T5
73997,BlackOut,18.6,18.6,6.4,3.4,1.0,20.4,65.7,-1.8,73.3,1.6,T6
73997,Mythic,20.4,20.4,9.0,3.8,0.8,18.6,67.9,1.8,82.1,-1.6,T4
73998,Gorilla Gang,18.4,18.4,7.8,6.8,2.0,12.8,84.6,5.6,88.3,1.6,T6
73998,Infamous,12.8,12.8,6.8,4.0,0.4,18.4,66.4,-5.6,67.0,-1.6,T5
73999,ETHEREAL,15.4,15.4,7.6,4.2,1.0,20.6,65.4,-5.2,70.2,0.0,T5
73999,Big Frames,20.6,20.6,9.0,5.2,1.6,15.6,85.4,5.0,82.9,0.0,T5
74000,ETHEREAL,19.4,19.4,8.2,5.0,1.8,22.0,66.7,-2.6,70.2,1.2,T5
74000,ex-Velocity,22.0,22.0,9.6,4.6,1.4,19.4,69.3,2.6,77.7,-1.2,T5
74001,Kinguin,17.0,17.0,9.2,3.2,0.0,13.4,72.8,3.6,73.7,1.0,T4
74001,Valiance,13.0,13.0,6.2,4.0,0.8,17.2,60.0,-4.2,62.7,-1.0,T4
74002,BIG,6.4,6.4,3.8,1.0,0.2,16.0,43.3,-9.6,47.9,-1.2,T1
74002,Natus Vincere,16.0,16.0,7.2,6.0,2.2,6.4,87.8,9.6,91.2,1.2,T1
74003,Lyngby Vikings,14.8,14.8,7.6,6.0,3.0,19.2,61.7,-4.4,68.4,0.4,T5
74003,Epsilon,19.2,19.2,8.0,5.0,0.6,14.8,77.5,4.4,83.1,-0.4,T4
74004,Lyngby Vikings,12.6,12.6,5.8,2.6,0.4,20.4,57.4,-7.8,65.8,-1.0,T5
74004,Epsilon,20.4,20.4,9.6,3.8,0.4,12.8,83.5,7.6,92.4,1.0,T4
74005,CyberZen,18.2,18.2,8.8,5.6,1.2,20.2,65.0,-2.0,71.7,-1.2,T4
74005,MAX,20.0,20.0,8.6,7.0,1.8,18.2,68.6,1.8,76.4,1.2,T6
74006,CyberZen,20.0,20.0,12.4,5.0,0.4,13.0,82.7,7.0,92.3,1.6,T4
74006,MAX,13.0,13.0,5.8,3.0,0.4,20.0,59.1,-7.0,69.6,-1.6,T6
74007,CyberZen,17.2,17.2,10.4,3.0,0.6,6.6,91.1,10.6,96.9,2.0,T4
74007,MAX,6.6,6.6,3.4,1.2,0.2,17.4,41.1,-10.8,47.1,-2.0,T6
74008,5POWER,19.2,19.2,7.6,5.0,1.0,10.6,81.7,8.6,88.2,1.4,T4
74008,EHOME,10.4,10.4,5.0,3.6,1.4,19.2,48.7,-8.8,56.8,-1.4,T5
74009,5POWER,20.4,20.4,8.8,4.6,0.8,16.2,74.1,4.2,79.9,1.4,T4
74009,EHOME,16.0,16.0,7.4,4.2,0.4,20.4,62.3,-4.4,67.0,-1.4,T5
74010,CyberZen,29.2,29.2,17.0,7.6,1.8,30.8,68.6,-1.6,75.5,1.2,T4
74010,5POWER,30.4,30.4,10.8,8.0,1.4,29.2,71.9,1.2,77.3,-1.2,T4
74013,CyberZen,10.2,10.2,5.0,1.2,0.2,16.4,45.7,-6.2,59.8,-1.8,T4
74013,5POWER,16.4,16.4,7.0,3.6,0.8,10.2,77.2,6.2,81.4,1.8,T4
74014,CyberZen,11.0,11.0,5.8,2.4,0.4,17.4,53.6,-6.4,62.1,-0.4,T4
74014,5POWER,17.4,17.4,7.0,6.4,1.8,11.0,80.0,6.4,84.9,0.4,T4
74015,madlikewizards,21.4,21.4,9.4,4.6,1.4,19.6,71.3,1.8,78.0,0.4,T5
74015,TRIDENT,19.6,19.6,10.4,3.6,1.2,21.4,67.3,-1.8,70.8,-0.4,T5
74016,Legacy,15.6,15.6,9.0,3.4,0.4,18.2,64.0,-2.6,71.6,-0.6,T5
74016,Breakaway,18.2,18.2,9.4,3.8,0.4,15.6,76.8,2.6,75.4,0.6,T5
74017,Ground Zero,17.8,17.8,7.8,5.0,1.6,14.6,66.9,3.2,84.6,1.0,T5
74017,MC,14.6,14.6,5.2,3.0,0.8,18.0,60.0,-3.4,71.0,-1.0,T5
74018,TRIDENT,19.6,19.6,9.2,3.6,0.8,17.6,67.4,2.0,77.0,-0.2,T5
74018,Legacy,17.6,17.6,9.8,5.0,0.6,19.6,66.7,-2.0,72.5,0.2,T5
74019,BIG,12.8,12.8,6.6,3.4,1.0,16.4,65.5,-3.6,67.7,-0.4,T1
74019,Natus Vincere,16.4,16.4,6.8,4.4,0.6,12.8,73.7,3.6,79.9,0.4,T1
74020,Fragsters,17.6,17.6,7.4,4.0,1.8,10.4,83.6,7.2,81.5,0.0,T4
74020,x6tence Galaxy,10.4,10.4,4.8,2.4,0.2,17.6,56.4,-7.2,55.4,0.0,T4
74021,compLexity,8.0,8.0,4.8,1.2,0.2,16.8,50.0,-8.8,52.7,-2.8,T2
74021,MIBR,16.8,16.8,8.6,5.2,1.8,8.0,91.0,8.8,86.1,2.8,T1
74022,LDLC,19.0,19.0,7.0,5.0,1.6,16.0,73.1,3.0,78.3,0.8,T2
74022,Fragsters,16.0,16.0,6.6,5.2,1.0,19.0,67.7,-3.0,68.2,-0.8,T4
74023,PACT,19.2,19.2,9.0,4.6,1.0,18.6,69.3,0.6,75.3,-0.4,T4
74023,Sharks,18.6,18.6,8.0,6.2,2.0,19.2,70.0,-0.6,74.9,0.4,T4
74024,PACT,14.8,14.8,6.2,3.6,1.6,18.2,66.1,-3.4,71.8,0.2,T4
74024,Sharks,18.0,18.0,8.4,5.6,0.8,14.8,76.5,3.2,82.9,-0.2,T4
74025,SuperJymy,10.4,10.4,5.6,3.2,0.8,19.6,51.4,-9.2,60.0,-1.4,T4
74025,Valiance,19.4,19.4,8.2,5.0,0.6,10.4,88.6,9.0,92.8,1.4,T4
74026,compLexity,14.4,14.4,7.8,3.8,2.0,20.0,58.6,-5.6,57.2,-2.4,T2
74026,MIBR,20.0,20.0,9.8,6.4,2.2,14.4,76.4,5.6,79.3,2.4,T1
74027,PACT,18.8,18.8,9.2,3.2,0.6,15.0,74.4,3.8,80.2,1.0,T4
74027,Sharks,15.0,15.0,7.6,4.2,1.0,18.8,60.8,-3.8,68.7,-1.0,T4
74028,Fragsters,14.0,14.0,7.6,4.4,1.0,19.2,60.8,-5.2,68.7,-1.6,T4
74028,Flow,19.2,19.2,8.0,4.4,0.8,14.2,77.5,5.0,82.7,1.6,T4
74029,DETONA,12.2,12.2,6.6,4.4,1.2,19.2,54.8,-7.0,65.1,-1.4,T5
74029,Isurus,19.2,19.2,7.2,5.8,1.8,12.4,85.2,6.8,86.6,1.4,T5
74030,Vault,12.4,12.4,7.2,2.6,0.8,18.2,56.5,-5.8,64.2,-2.2,T5
74030,Blight,18.2,18.2,9.2,4.4,0.6,12.6,79.1,5.6,83.6,2.2,T6
74031,Vision,11.6,11.6,7.4,1.4,0.2,17.6,61.9,-6.0,64.1,-1.8,T5
74031,Bravado,17.6,17.6,7.8,3.6,0.2,11.6,82.9,6.0,86.8,1.8,T3
74032,AZIO,29.4,29.4,14.6,7.0,1.2,28.0,73.2,1.4,76.6,1.8,T6
74032,Las Vegas MiniGunners,28.0,28.0,11.4,5.4,1.0,29.4,67.3,-1.4,75.8,-1.8,T5
74033,TeamOne,20.6,20.6,8.0,5.2,1.2,15.8,76.0,4.8,84.1,0.6,T4
74033,Atlas,15.8,15.8,9.4,3.6,0.6,20.6,65.6,-4.8,73.0,-0.6,T5
74034,Grizzlys,20.0,20.0,8.6,6.0,0.8,21.8,65.3,-1.8,73.8,0.8,T5
74034,Infamous,21.8,21.8,11.2,5.0,1.0,20.2,72.0,1.6,80.7,-0.8,T5
74035,Grizzlys,20.8,20.8,9.2,6.2,1.8,19.4,70.0,1.4,76.6,0.2,T5
74035,Infamous,19.2,19.2,8.0,6.6,2.0,21.2,72.7,-2.0,72.8,-0.4,T5
74036,TeamOne,20.4,20.4,11.4,3.4,0.8,16.0,76.3,4.4,78.6,3.0,T4
74036,Atlas,16.0,16.0,8.2,3.8,0.2,20.4,66.0,-4.4,65.3,-3.0,T5
74038,Grizzlys,18.8,18.8,8.4,4.8,1.2,13.4,79.2,5.4,74.7,-1.2,T5
74038,Infamous,13.4,13.4,7.8,3.0,0.6,18.8,59.2,-5.4,62.5,1.2,T5
74040,AZIO,17.2,17.2,8.0,4.6,1.0,11.4,81.9,5.8,84.3,0.6,T6
74040,Las Vegas MiniGunners,11.4,11.4,5.2,3.0,0.2,17.2,61.9,-5.8,63.5,-0.6,T5
74041,Bpro,21.4,21.4,10.0,5.6,0.4,18.6,75.2,2.8,78.1,-1.0,T4
74041,orgless,18.6,18.6,6.8,5.0,0.2,21.4,64.2,-2.8,72.0,1.0,T6
74042,Bpro,19.8,19.8,10.6,4.4,0.8,22.2,65.3,-2.4,73.1,-0.4,T4
74042,orgless,22.2,22.2,12.2,4.2,0.2,20.0,73.3,2.2,80.8,0.4,T6
74043,Bpro,20.4,20.4,10.8,8.4,1.8,19.6,77.1,0.8,79.2,2.8,T4
74043,orgless,19.4,19.4,11.2,5.0,0.8,20.4,66.4,-1.0,76.6,-2.8,T6
74044,EoN,23.2,23.2,7.6,5.0,0.8,20.8,68.2,2.4,75.8,1.6,T6
74044,Great Danes,20.4,20.4,8.2,4.2,1.0,23.2,63.5,-2.8,65.3,-1.8,T5
74046,EoN,17.6,17.6,8.4,4.8,1.0,19.6,71.0,-2.0,70.5,-1.4,T6
74046,Great Danes,19.4,19.4,10.4,6.6,1.8,17.6,75.9,1.8,72.9,1.2,T5
74047,EoN,12.0,12.0,5.2,3.2,0.8,18.8,54.3,-6.8,64.7,-1.0,T6
74047,Great Danes,18.8,18.8,9.6,3.6,1.0,12.0,86.7,6.8,91.8,1.0,T5
74048,Liquid,19.8,19.8,8.8,5.4,1.0,16.0,76.1,3.8,82.0,-0.2,T1
74048,HellRaisers,16.0,16.0,7.2,4.0,0.8,20.0,64.6,-4.0,68.7,0.0,T2
74049,Liquid,15.4,15.4,8.8,3.6,1.2,19.2,62.3,-3.8,65.7,0.0,T1
74049,HellRaisers,19.2,19.2,9.4,5.4,1.8,15.4,74.6,3.8,78.6,0.0,T2
74050,KoN Denmark,18.0,18.0,5.8,6.2,1.8,10.6,84.0,7.4,91.4,1.2,T6
74050,KoN Norway,10.6,10.6,5.0,3.0,0.4,18.0,56.0,-7.4,59.0,-1.2,T6
74051,Liquid,18.8,18.8,8.2,4.8,1.8,13.6,78.3,5.2,82.3,-0.4,T1
74051,HellRaisers,13.6,13.6,7.0,4.4,0.8,18.8,63.3,-5.2,63.8,0.4,T2
74052,KoN Finland,20.4,20.4,9.6,3.6,0.8,18.8,70.4,1.6,74.5,1.4,T6
74052,KoN Denmark,18.8,18.8,9.0,4.8,1.8,20.4,65.5,-1.6,71.6,-1.4,T6
74053,Astralis,20.8,20.8,9.4,5.4,1.2,20.8,70.7,0.0,76.5,0.4,T1
74053,FaZe,20.8,20.8,10.8,4.2,0.8,20.8,68.7,0.0,75.1,-0.4,T1
74054,KoN Sweden,20.8,20.8,10.4,5.8,1.0,18.0,71.0,2.8,78.5,0.2,T6
74054,KoN Finland,18.0,18.0,8.6,3.4,0.4,21.0,65.5,-3.0,70.9,-0.2,T6
74055,Astralis,20.2,20.2,8.0,6.0,1.6,18.6,70.7,1.6,78.1,-0.4,T1
74055,FaZe,18.6,18.6,9.0,2.6,1.0,20.2,67.1,-1.6,73.1,0.4,T1
74056,W7M,16.0,16.0,6.2,4.8,0.8,22.2,62.1,-6.2,64.0,-0.6,T5
74056,Santos,22.2,22.2,10.0,6.0,1.2,16.0,79.3,6.2,81.9,0.6,T5
74057,W7M,20.2,20.2,7.0,6.2,0.8,20.2,71.0,0.0,77.3,1.0,T5
74057,Santos,20.0,20.0,6.4,6.0,0.8,20.4,66.9,-0.4,73.9,-1.2,T5
74058,MIBR,16.2,16.2,6.8,4.0,0.8,20.6,64.6,-4.4,69.6,0.0,T1
74058,Natus Vincere,20.4,20.4,8.6,4.6,1.6,16.2,75.4,4.2,82.9,-0.2,T1
74059,MIBR,9.8,9.8,4.6,4.0,1.2,17.2,59.1,-7.4,60.3,-1.4,T1
74059,Natus Vincere,17.2,17.2,7.2,5.4,1.8,9.8,84.8,7.4,82.1,1.4,T1
74060,Liquid,14.0,14.0,7.6,3.6,0.6,19.6,56.7,-5.6,66.0,-2.8,T1
74060,Astralis,19.6,19.6,7.0,4.4,1.4,14.0,78.3,5.6,84.9,2.8,T1
74061,Liquid,12.0,12.0,4.8,3.2,1.4,16.6,61.7,-4.6,61.3,-1.0,T1
74061,Astralis,16.6,16.6,5.2,5.2,1.4,12.0,73.1,4.6,78.3,1.0,T1
74062,Lose,17.2,17.2,8.2,3.0,0.4,12.6,77.3,4.6,83.7,1.8,T6
74062,Endpoint,12.4,12.4,6.8,3.8,1.2,17.4,60.9,-5.0,63.6,-2.0,T4
74063,SuperJymy,16.6,16.6,8.4,2.6,0.0,16.8,65.4,-0.2,71.5,-0.2,T4
74063,Minttu,16.8,16.8,8.0,3.0,0.8,16.6,67.7,0.2,73.8,0.2,T6
74064,HAVU,17.6,17.6,8.2,4.8,1.2,15.4,71.7,2.2,79.3,-0.4,T4
74064,Windigo Academy,15.4,15.4,7.8,3.6,0.4,17.6,72.5,-2.2,70.4,0.4,T5
74065,Space Soldiers,17.0,17.0,10.2,4.2,0.4,7.0,85.2,10.0,91.0,2.2,T6
74066,Vexed,19.6,19.6,11.4,4.6,1.6,21.0,70.0,-1.4,71.9,-1.2,T5
74066,Invizy,21.0,21.0,9.4,3.8,1.2,19.6,70.6,1.4,78.0,1.2,T5
74068,Beyond,18.6,18.6,8.8,3.4,1.0,14.2,75.4,4.4,75.6,0.8,T6
74068,Alpha Red,14.2,14.2,7.4,2.2,0.2,18.6,60.0,-4.4,64.1,-0.8,T4
74069,Beyond,19.6,19.6,8.0,4.6,1.0,17.6,73.4,2.0,77.8,-1.4,T6
74069,Alpha Red,17.4,17.4,7.8,4.6,0.4,19.6,70.4,-2.2,70.9,1.4,T4
74070,Lucid Dream,18.4,18.4,7.4,5.6,0.2,9.8,82.7,8.6,88.6,0.4,T6
74071,Lucid Dream,17.2,17.2,8.8,5.2,1.4,7.8,90.0,9.4,96.3,1.6,T6
74072,MiTH,18.8,18.8,9.8,3.0,0.8,13.6,80.0,5.2,80.1,0.6,T5
74072,Neolution Lelix,13.6,13.6,6.2,2.8,0.4,18.8,56.0,-5.2,64.0,-0.6,T5
74073,MiTH,17.6,17.6,8.2,4.2,0.6,13.8,80.0,3.8,84.6,-0.8,T5
74073,Neolution Lelix,13.8,13.8,5.8,3.0,0.8,17.6,68.2,-3.8,71.7,0.8,T5
74074,Signature,19.2,19.2,7.2,4.8,1.4,14.0,80.0,5.2,85.6,0.4,T6
74075,Signature,18.4,18.4,7.8,5.0,1.8,8.4,89.5,10.0,97.4,0.6,T6
74076,Beyond,21.8,21.8,10.4,5.2,2.0,18.4,77.9,3.4,81.7,2.2,T6
74076,Lucid Dream,18.4,18.4,8.4,4.0,0.8,21.8,64.8,-3.4,68.6,-2.2,T6
74077,Beyond,17.0,17.0,6.6,2.4,0.4,16.8,70.7,0.2,67.9,0.0,T6
74077,Lucid Dream,16.8,16.8,9.4,5.2,1.2,17.0,72.9,-0.2,67.5,0.0,T6
74078,MiTH,8.2,8.2,4.4,1.0,0.4,16.8,46.7,-8.6,51.9,-1.6,T5
74078,Signature,16.8,16.8,5.6,4.2,1.0,8.2,87.8,8.6,93.3,1.6,T6
74079,MiTH,13.0,13.0,6.8,2.4,0.4,17.0,59.1,-4.0,70.0,-1.2,T5
74079,Signature,17.0,17.0,8.0,4.4,1.6,13.0,82.7,4.0,81.7,1.2,T6
74080,Beyond,18.8,18.8,6.6,3.6,0.8,11.8,86.4,7.0,87.8,2.0,T6
74080,Signature,11.8,11.8,6.2,2.4,0.8,18.8,60.0,-7.0,63.1,-2.0,T6
74081,Beyond,19.0,19.0,8.8,2.8,0.2,21.6,65.7,-2.6,76.5,0.4,T6
74081,Signature,21.6,21.6,10.4,4.2,0.2,19.0,73.6,2.6,83.5,-0.4,T6
74082,Beyond,18.2,18.2,6.4,5.6,1.4,16.4,67.7,1.8,76.3,1.6,T6
74082,Signature,16.4,16.4,6.4,3.2,0.8,18.2,67.7,-1.8,69.8,-1.6,T6
74083,Space Soldiers,17.4,17.4,8.8,5.6,1.8,16.4,69.2,1.0,75.7,-0.4,T6
74084,HAVU,16.2,16.2,7.6,3.0,0.4,8.0,86.6,8.2,91.6,1.6,T4
74084,Windigo Academy,8.0,8.0,4.4,1.6,0.2,16.2,45.6,-8.2,55.2,-1.6,T5
74085,Lose,12.2,12.2,5.6,3.8,0.8,18.0,51.8,-5.8,69.7,-1.2,T6
74085,Endpoint,18.0,18.0,9.6,5.2,0.8,12.2,79.1,5.8,85.2,1.2,T4
74086,SuperJymy,19.8,19.8,6.6,4.8,1.6,19.6,66.2,0.2,72.6,-0.2,T4
74086,Minttu,19.6,19.6,9.0,7.8,2.0,19.8,71.1,-0.2,73.8,0.2,T6
74087,Vexed,19.4,19.4,8.2,4.8,1.4,22.6,68.3,-3.2,76.5,-1.8,T5
74087,Invizy,22.4,22.4,10.0,4.6,0.6,19.4,73.8,3.0,81.5,1.6,T5
74088,Ground Zero,19.0,19.0,9.2,4.4,0.6,18.0,66.5,1.0,76.7,-0.4,T5
74088,Taboo,18.0,18.0,8.0,5.6,1.8,19.0,67.9,-1.0,71.7,0.4,T5
74091,FrostFire,18.0,18.0,6.8,6.2,1.8,10.0,86.0,8.0,90.9,1.2,T4
74092,FrostFire,21.6,21.6,9.4,4.2,0.6,17.0,83.1,4.6,86.4,0.0,T4
74093,VG.Anthrax,17.6,17.6,7.8,3.0,0.2,20.0,69.7,-2.4,70.7,-0.6,T6
74093,COVE,19.4,19.4,7.6,5.8,1.4,17.6,76.3,1.8,78.2,0.6,T6
74094,VG.Anthrax,7.8,7.8,3.8,2.8,1.0,17.4,44.4,-9.6,56.5,-2.0,T6
74094,COVE,17.4,17.4,6.6,3.6,0.6,7.8,90.0,9.6,97.1,2.0,T6
74095,FrostFire,19.0,19.0,6.4,3.4,0.6,9.6,89.5,9.4,90.0,1.4,T4
74095,COVE,9.6,9.6,5.2,1.8,0.2,19.0,48.6,-9.4,55.5,-1.4,T6
74096,FrostFire,20.6,20.6,9.2,7.2,2.6,19.0,70.7,1.6,77.1,-0.4,T4
74096,COVE,19.0,19.0,9.2,4.4,1.2,20.6,66.0,-1.6,68.1,0.4,T6
74097,Recca,17.8,17.8,8.8,6.2,3.0,13.8,81.8,4.0,85.5,1.2,T5
74097,TNC,13.8,13.8,5.4,3.6,0.4,17.8,69.1,-4.0,71.8,-1.2,T4
74098,BOOM,20.2,20.2,8.4,6.4,1.2,16.4,79.2,3.8,86.4,0.6,T5
74099,Recca,14.6,14.6,4.8,4.0,0.2,19.2,63.2,-4.6,68.8,-0.2,T5
74099,BOOM,19.2,19.2,7.6,3.6,0.2,14.8,73.6,4.4,79.6,0.2,T5
74100,Recca,16.4,16.4,8.0,5.2,1.4,12.6,77.3,3.8,80.6,0.4,T5
74100,BOOM,12.6,12.6,6.4,3.0,1.0,16.4,58.2,-3.8,64.6,-0.4,T5
74101,Recca,16.8,16.8,6.4,6.2,1.0,13.6,79.2,3.2,74.2,0.4,T5
74101,BOOM,13.6,13.6,6.2,3.6,1.2,17.0,65.8,-3.4,67.7,-0.4,T5
74102,ViCi,21.0,21.0,7.8,6.2,2.2,15.4,77.7,5.6,84.6,2.4,T4
74102,GOSU,15.4,15.4,7.0,3.6,0.4,21.0,60.0,-5.6,68.4,-2.4,T5
74103,ViCi,21.8,21.8,11.0,5.6,1.2,20.2,72.0,1.6,70.9,2.2,T4
74103,GOSU,20.2,20.2,11.0,6.2,1.8,22.0,68.0,-1.8,64.6,-2.2,T5
74105,GOSU,16.6,16.6,7.8,4.8,2.2,14.6,79.3,2.0,71.1,-0.4,T5
74105,New4,14.6,14.6,6.6,2.4,0.8,16.6,62.3,-2.0,67.2,0.4,T6
74106,Lose,19.2,19.2,11.8,5.0,1.4,15.8,74.6,3.4,79.7,1.2,T6
74106,Endpoint,15.8,15.8,6.2,5.8,1.8,19.2,62.3,-3.4,67.7,-1.2,T4
74107,BOOT-d[S],16.0,16.0,8.6,4.2,2.4,10.0,84.0,6.0,87.2,0.8,T4
74108,BOOT-d[S],17.6,17.6,8.4,3.8,0.6,9.8,83.8,7.8,88.4,1.4,T4
74109,RageFaction,20.6,20.6,11.6,2.8,0.6,20.6,69.7,0.0,79.4,-0.6,T6
74109,Random5,20.6,20.6,7.8,6.6,1.2,20.6,71.7,0.0,79.3,0.6,T6
74110,RageFaction,22.0,22.0,8.0,6.0,0.2,18.8,77.3,3.2,80.9,1.4,T6
74110,Random5,18.8,18.8,8.8,4.6,1.0,22.0,63.4,-3.2,70.0,-1.4,T6
74111,RageFaction,18.6,18.6,6.6,3.8,0.4,20.8,66.2,-2.2,66.7,1.0,T6
74111,Random5,20.8,20.8,8.6,4.2,1.0,18.6,69.7,2.2,80.5,-1.0,T6
74112,RageFaction,19.2,19.2,8.8,4.8,0.0,13.4,85.5,5.8,90.2,2.0,T6
74113,RageFaction,20.0,20.0,7.2,3.8,0.4,15.6,78.4,4.4,82.2,1.4,T6
74114,BOOT-d[S],19.4,19.4,8.6,2.8,0.2,13.8,79.1,5.6,85.5,1.8,T4
74114,Random5,13.6,13.6,7.0,3.0,0.2,19.4,55.7,-5.8,64.5,-1.8,T6
74115,BOOT-d[S],16.2,16.2,7.6,4.8,2.0,8.4,84.4,7.8,92.5,1.6,T4
74115,Random5,8.4,8.4,3.2,1.2,0.0,16.2,43.3,-7.8,58.0,-1.6,T6
74116,RageFaction,25.4,25.4,11.2,6.4,0.4,26.8,68.9,-1.4,77.2,2.4,T6
74116,Random5,26.8,26.8,12.2,7.0,1.2,25.6,68.9,1.2,79.2,-2.4,T6
74118,RageFaction,10.0,10.0,5.2,2.4,0.6,17.8,51.0,-7.8,63.9,-1.6,T6
74118,Random5,17.8,17.8,10.2,3.0,0.2,10.0,83.0,7.8,91.8,1.6,T6
74119,BOOT-d[S],17.0,17.0,8.2,4.8,0.8,8.2,87.8,8.8,94.3,2.0,T4
74119,Random5,8.2,8.2,4.6,2.0,0.2,17.0,46.7,-8.8,53.4,-2.0,T6
74120,BOOT-d[S],18.8,18.8,8.2,3.8,1.0,11.4,81.8,7.4,86.8,2.8,T4
74120,Random5,11.4,11.4,5.6,1.2,0.0,18.8,47.3,-7.4,60.2,-2.8,T6
74121,SuperJymy,21.6,21.6,8.4,5.8,1.4,19.2,72.4,2.4,80.0,1.0,T4
74121,Minttu,19.0,19.0,8.6,6.6,2.2,21.6,67.6,-2.6,71.9,-1.0,T6
74122,Space Soldiers,21.2,21.2,11.0,5.2,2.0,15.2,81.5,6.0,86.9,1.2,T6
74122,Invizy,15.2,15.2,6.8,3.8,0.2,21.2,59.2,-6.0,69.9,-1.2,T5
74123,HAVU,19.8,19.8,8.2,3.6,0.4,16.6,72.9,3.2,76.4,-1.2,T4
74123,Lose,16.6,16.6,7.6,4.4,0.8,19.8,65.0,-3.2,65.6,1.2,T6
74124,Space Soldiers,12.2,12.2,7.4,2.8,1.2,17.6,58.3,-5.4,63.4,-1.8,T6
74124,Invizy,17.6,17.6,6.6,3.8,0.0,12.2,79.1,5.4,82.2,1.8,T5
74125,HAVU,21.8,21.8,11.2,6.6,1.6,18.4,78.6,3.4,77.9,-1.4,T4
74125,Lose,18.4,18.4,9.6,3.4,1.0,21.8,66.9,-3.4,71.8,1.4,T6
74126,Space Soldiers,16.0,16.0,9.0,4.4,1.4,7.0,90.0,9.0,90.8,1.6,T6
74126,Invizy,6.8,6.8,3.0,1.4,0.2,16.0,45.6,-9.2,51.1,-1.6,T5
74127,PACT,19.8,19.8,8.2,4.8,1.6,21.8,65.3,-2.0,74.1,0.4,T4
74127,Virtus.pro,21.8,21.8,9.6,4.2,0.6,19.8,70.7,2.0,77.1,-0.4,T3
74128,Natus Vincere,12.2,12.2,6.4,2.2,0.0,16.4,59.1,-4.2,61.0,-1.2,T1
74128,Astralis,16.4,16.4,8.0,2.8,0.4,12.2,81.8,4.2,81.2,1.2,T1
74129,Natus Vincere,14.8,14.8,6.6,4.6,0.8,18.8,63.2,-4.0,69.8,-0.6,T1
74129,Astralis,18.8,18.8,7.8,6.2,2.0,14.8,78.4,4.0,83.5,0.6,T1
74130,ETHEREAL,19.6,19.6,7.0,5.2,1.0,13.2,79.2,6.4,87.9,0.6,T5
