match_id, team_name, player_name, kills, assists, flash_assists, deaths, kd_ratio, kd_diff, adr, fk_dif, rating
76888, Flash, AttackeR, 13, 2, 1, 19, 0.56, -6, 66.4, -6, 0.75
76888, Flash, Karsa, 10, 5, 0, 20, 0.65, -10, 72.4, -10, 0.74
76888, Flash, ayaya, 10, 2, 1, 18, 0.52, -8, 51.7, -8, 0.62
76882, 3DMAX, Lucky, 21, 3, 0, 16, 0.67, 5, 96.9, 5, 1.30
76882, 3DMAX, JaCkz, 16, 1, 0, 18, 0.54, -2, 65.5, -2, 0.84
76882, 3DMAX, Maka, 12, 6, 1, 19, 0.62, -7, 66.0, -7, 0.84
76882, 3DMAX, Davidp, 13, 0, 0, 18, 0.67, -5, 58.9, -5, 0.74
76882, 3DMAX, JiNKZ, 9, 3, 0, 22, 0.58, -13, 51.5, -13, 0.49
76882, SuperJymy, SADDYX, 27, 2, 0, 13, 0.88, 14, 87.7, 14, 1.55
76882, SuperJymy, arvid, 23, 8, 2, 16, 0.83, 7, 99.5, 7, 1.43
76882, SuperJymy, Jamppi, 15, 5, 0, 13, 0.71, 2, 82.4, 2, 1.28
76882, SuperJymy, KHRN, 16, 5, 0, 14, 0.79, 2, 87.2, 2, 1.18
76882, SuperJymy, xartE, 12, 5, 0, 15, 0.62, -3, 59.0, -3, 0.87
76887, 3DMAX, JaCkz, 35, 8, 2, 17, 0.77, 18, 126.6, 18, 1.75
76887, 3DMAX, Lucky, 23, 9, 4, 18, 0.77, 5, 84.9, 5, 1.24
76887, 3DMAX, Davidp, 15, 9, 3, 16, 0.77, -1, 61.5, -1, 0.98
76887, 3DMAX, Maka, 19, 7, 4, 19, 0.7, 0, 61.1, 0, 0.98
76887, 3DMAX, JiNKZ, 15, 2, 0, 20, 0.57, -5, 53.8, -5, 0.86
76887, SuperJymy, arvid, 19, 4, 1, 21, 0.6, -2, 71.4, -2, 1.01
76887, SuperJymy, Jamppi, 21, 1, 0, 23, 0.53, -2, 71.8, -2, 0.97
76887, SuperJymy, SADDYX, 17, 4, 1, 21, 0.57, -4, 76.7, -4, 0.87
76887, SuperJymy, KHRN, 17, 3, 0, 21, 0.53, -4, 64.4, -4, 0.85
76887, SuperJymy, xartE, 16, 3, 2, 21, 0.63, -5, 53.0, -5, 0.73
76883, Vitality, ZywOo, 22, 5, 2, 14, 0.7, 8, 90.7, 8, 1.43
76883, Vitality, Happy, 23, 7, 4, 15, 0.85, 8, 87.5, 8, 1.37
76883, Vitality, NBK-, 19, 2, 2, 15, 0.85, 4, 73.4, 4, 1.09
76883, Vitality, RpK, 15, 2, 1, 13, 0.63, 2, 63.4, 2, 0.98
76883, Vitality, apEX, 15, 2, 1, 21, 0.48, -6, 66.4, -6, 0.78
76883, Valiance, ottoNd, 21, 4, 3, 17, 0.74, 4, 72.7, 4, 1.17
76883, Valiance, EspiranTo, 19, 2, 0, 19, 0.7, 0, 70.6, 0, 1.06
76883, Valiance, huNter, 14, 7, 3, 19, 0.7, -5, 67.3, -5, 0.90
76883, Valiance, nexa, 13, 4, 0, 19, 0.63, -6, 62.3, -6, 0.86
76883, Valiance, LETN1, 11, 8, 5, 20, 0.63, -9, 57.9, -9, 0.74
76961, Lucid Dream, Leaf, 20, 3, 0, 11, 0.7, 9, 90.3, 9, 1.38
76961, Lucid Dream, Niffy, 16, 6, 3, 11, 0.83, 5, 84.2, 5, 1.30
76961, Lucid Dream, wannafly, 19, 4, 1, 14, 0.78, 5, 81.9, 5, 1.27
76961, Lucid Dream, zendy, 18, 3, 0, 16, 0.87, 2, 74.7, 2, 1.25
76961, Lucid Dream, JUSTCAUSE, 17, 3, 0, 14, 0.78, 3, 75.6, 3, 1.14
76961, CGH, Derek, 20, 2, 1, 17, 0.83, 3, 93.7, 3, 1.24
76961, CGH, FRiGHT, 16, 5, 2, 19, 0.7, -3, 85.0, -3, 1.08
76961, CGH, NiKo, 17, 2, 1, 18, 0.7, -1, 72.5, -1, 1.01
76961, CGH, HansG, 7, 5, 0, 18, 0.61, -11, 56.3, -11, 0.56
76961, CGH, RAD, 6, 1, 0, 18, 0.35, -12, 21.3, -12, 0.35
76959, Flash, Summer, 31, 5, 1, 19, 0.73, 12, 98.4, 12, 1.38
76959, Flash, AttackeR, 31, 4, 0, 21, 0.82, 10, 87.8, 10, 1.37
76959, Flash, ayaya, 24, 7, 1, 22, 0.73, 2, 77.5, 2, 1.18
76959, Flash, LOVEYY, 20, 5, 0, 24, 0.79, -4, 70.8, -4, 0.98
76959, Flash, Karsa, 21, 6, 0, 26, 0.65, -5, 67.1, -5, 0.95
76959, Vindicta, Egoist, 30, 3, 0, 23, 0.77, 7, 91.6, 7, 1.25
76959, Vindicta, Dark, 27, 4, 1, 24, 0.71, 3, 86.7, 3, 1.24
76959, Vindicta, MyeHvz, 21, 3, 0, 26, 0.68, -5, 67.7, -5, 0.87
76959, Vindicta, StyroN, 20, 6, 2, 25, 0.62, -5, 68.0, -5, 0.81
76959, Vindicta, LenNe, 13, 5, 1, 29, 0.56, -16, 55.6, -16, 0.54
76958, Beyond, Olivia, 32, 2, 0, 14, 0.84, 18, 116.3, 18, 1.75
76958, Beyond, Geniuss, 20, 1, 0, 16, 0.6, 4, 87.5, 4, 1.20
76958, Beyond, stk, 12, 4, 0, 14, 0.8, -2, 72.2, -2, 1.12
76958, Beyond, TOR, 18, 2, 0, 13, 0.6, 5, 73.7, 5, 1.10
76958, Beyond, cbbk, 16, 8, 4, 16, 0.76, 0, 72.3, 0, 1.03
76958, Neolution Lelix, RAMI, 21, 4, 0, 18, 0.64, 3, 96.8, 3, 1.30
76958, Neolution Lelix, foxz, 18, 0, 0, 18, 0.72, 0, 60.3, 0, 0.93
76958, Neolution Lelix, JohnOlsen, 13, 4, 0, 21, 0.68, -8, 68.1, -8, 0.78
76958, Neolution Lelix, TongRak, 15, 1, 0, 20, 0.48, -5, 61.6, -5, 0.75
76958, Neolution Lelix, Chalalalala, 6, 4, 0, 21, 0.56, -15, 44.4, -15, 0.49
76962, BOOT-d[S], ImpressioN, 23, 5, 2, 14, 0.69, 9, 87.8, 9, 1.35
76962, BOOT-d[S], Tommy, 23, 7, 1, 21, 0.69, 2, 93.5, 2, 1.31
76962, BOOT-d[S], splashske, 21, 5, 2, 17, 0.69, 4, 78.3, 4, 1.22
76962, BOOT-d[S], moxie, 17, 5, 1, 14, 0.77, 3, 72.8, 3, 1.13
76962, BOOT-d[S], Bobosaur, 12, 5, 0, 17, 0.65, -5, 66.7, -5, 0.82
76962, Absolute5, RiseN, 22, 5, 2, 22, 0.77, 0, 87.2, 0, 1.19
76962, Absolute5, abyy, 21, 2, 0, 19, 0.69, 2, 85.3, 2, 1.13
76962, Absolute5, Inzane, 17, 8, 2, 19, 0.69, -2, 90.7, -2, 1.07
76962, Absolute5, hazard, 11, 2, 1, 18, 0.5, -7, 42.5, -7, 0.68
76962, Absolute5, cLasix, 12, 3, 0, 19, 0.46, -7, 46.4, -7, 0.65
76878, ORDER, Hatz, 33, 2, 2, 10, 0.86, 23, 114.0, 23, 2.02
76878, ORDER, INS, 18, 6, 0, 11, 0.91, 7, 103.7, 7, 1.54
76878, ORDER, aliStair, 17, 4, 2, 11, 0.68, 6, 75.9, 6, 1.24
76878, ORDER, zeph, 13, 6, 1, 14, 0.82, -1, 73.1, -1, 1.01
76878, ORDER, emagine, 11, 9, 1, 16, 0.68, -5, 67.5, -5, 0.88
76878, Paradox, sibe, 20, 4, 0, 19, 0.68, 1, 93.5, 1, 1.20
76878, Paradox, Noobster, 14, 5, 1, 19, 0.55, -5, 81.3, -5, 0.95
76878, Paradox, keeyto, 13, 5, 1, 16, 0.59, -3, 71.5, -3, 0.83
76878, Paradox, Valiance, 9, 4, 1, 20, 0.5, -11, 51.3, -11, 0.61
76878, Paradox, Chub, 6, 3, 1, 19, 0.5, -13, 50.2, -13, 0.46
76879, ORDER, Hatz, 27, 6, 2, 16, 0.77, 11, 90.4, 11, 1.36
76879, ORDER, emagine, 23, 5, 3, 21, 0.63, 2, 80.4, 2, 1.10
76879, ORDER, zeph, 18, 7, 0, 23, 0.63, -5, 84.0, -5, 0.99
76879, ORDER, INS, 19, 1, 1, 22, 0.7, -3, 68.2, -3, 0.91
76879, ORDER, aliStair, 17, 3, 2, 20, 0.6, -3, 63.1, -3, 0.86
76879, Paradox, Noobster, 31, 7, 4, 18, 0.73, 13, 101.9, 13, 1.55
76879, Paradox, keeyto, 23, 1, 0, 19, 0.73, 4, 73.2, 4, 1.06
76879, Paradox, Valiance, 20, 5, 0, 21, 0.67, -1, 79.5, -1, 1.05
76879, Paradox, Chub, 14, 3, 0, 22, 0.67, -8, 53.7, -8, 0.80
76879, Paradox, sibe, 13, 3, 0, 24, 0.5, -11, 56.7, -11, 0.72
76884, ORDER, aliStair, 29, 4, 2, 19, 0.72, 10, 88.5, 10, 1.40
76884, ORDER, Hatz, 26, 6, 1, 19, 0.72, 7, 96.9, 7, 1.30
76884, ORDER, emagine, 19, 3, 0, 23, 0.66, -4, 69.7, -4, 0.88
76884, ORDER, INS, 17, 11, 3, 26, 0.62, -9, 86.3, -9, 0.85
76884, ORDER, zeph, 9, 8, 0, 23, 0.55, -14, 49.1, -14, 0.56
76884, Paradox, Valiance, 35, 2, 0, 18, 0.72, 17, 111.5, 17, 1.75
76884, Paradox, keeyto, 25, 6, 1, 18, 0.72, 7, 96.1, 7, 1.30
76884, Paradox, Noobster, 21, 7, 2, 19, 0.69, 2, 85.8, 2, 1.12
76884, Paradox, sibe, 18, 4, 0, 23, 0.59, -5, 73.3, -5, 0.91
76884, Paradox, Chub, 11, 3, 1, 23, 0.62, -12, 40.6, -12, 0.62
76880, Tainted Minds, ap0c, 24, 10, 2, 12, 0.81, 12, 120.0, 12, 1.66
76880, Tainted Minds, USTILO, 20, 0, 0, 12, 0.76, 8, 81.3, 8, 1.39
76880, Tainted Minds, zewsy, 16, 6, 3, 12, 0.71, 4, 88.3, 4, 1.27
76880, Tainted Minds, ofnu, 13, 2, 0, 9, 0.76, 4, 74.7, 4, 1.18
76880, Tainted Minds, Sico, 15, 3, 0, 11, 0.86, 4, 78.8, 4, 1.17
76880, TRIDENT, ekul, 16, 2, 0, 17, 0.62, -1, 90.6, -1, 1.06
76880, TRIDENT, Spesh, 15, 1, 0, 18, 0.67, -3, 66.3, -3, 0.93
76880, TRIDENT, waffe, 13, 2, 0, 16, 0.62, -3, 70.4, -3, 0.93
76880, TRIDENT, InJect, 6, 5, 0, 19, 0.38, -13, 55.6, -13, 0.44
76880, TRIDENT, willyKS, 6, 2, 0, 18, 0.48, -12, 25.7, -12, 0.38
76881, Tainted Minds, ap0c, 19, 6, 1, 8, 0.88, 11, 116.4, 11, 1.95
76881, Tainted Minds, Sico, 19, 3, 1, 8, 0.88, 11, 111.5, 11, 1.84
76881, Tainted Minds, USTILO, 13, 4, 0, 7, 0.88, 6, 71.8, 6, 1.35
76881, Tainted Minds, zewsy, 12, 5, 3, 8, 0.82, 4, 70.1, 4, 1.30
76881, Tainted Minds, ofnu, 11, 6, 2, 8, 0.82, 3, 74.1, 3, 1.23
76881, TRIDENT, ekul, 13, 3, 0, 15, 0.71, -2, 102.5, -2, 1.01
76881, TRIDENT, InJect, 10, 0, 0, 14, 0.47, -4, 59.3, -4, 0.75
76881, TRIDENT, willyKS, 7, 0, 0, 14, 0.53, -7, 53.9, -7, 0.55
76881, TRIDENT, Spesh, 5, 1, 0, 14, 0.53, -9, 41.1, -9, 0.36
76881, TRIDENT, waffe, 4, 3, 0, 17, 0.41, -13, 53.1, -13, 0.27
76876, Lucid Dream, Niffy, 25, 5, 1, 19, 0.71, 6, 86.7, 6, 1.33
76876, Lucid Dream, zendy, 19, 3, 0, 20, 0.71, -1, 68.5, -1, 1.00
76876, Lucid Dream, wannafly, 17, 4, 1, 20, 0.64, -3, 67.4, -3, 0.90
76876, Lucid Dream, Leaf, 14, 9, 2, 21, 0.61, -7, 61.9, -7, 0.82
76876, Lucid Dream, JUSTCAUSE, 11, 5, 0, 23, 0.64, -12, 50.3, -12, 0.71
76876, CyberZen, Savage, 30, 6, 2, 12, 0.93, 18, 104.0, 18, 1.84
76876, CyberZen, HZ, 24, 5, 0, 19, 0.75, 5, 97.8, 5, 1.39
76876, CyberZen, Viva, 18, 6, 4, 17, 0.68, 1, 71.7, 1, 1.08
76876, CyberZen, bottle, 17, 3, 0, 18, 0.75, -1, 69.4, -1, 0.99
76876, CyberZen, tb, 14, 4, 2, 20, 0.64, -6, 60.9, -6, 0.77
76877, Lucid Dream, wannafly, 13, 2, 1, 18, 0.47, -5, 71.3, -5, 0.76
76877, Lucid Dream, JUSTCAUSE, 11, 1, 0, 17, 0.53, -6, 50.8, -6, 0.72
76877, Lucid Dream, Niffy, 8, 3, 0, 17, 0.58, -9, 64.2, -9, 0.68
76877, Lucid Dream, zendy, 6, 3, 0, 19, 0.58, -13, 51.6, -13, 0.51
76877, Lucid Dream, Leaf, 6, 5, 2, 17, 0.42, -11, 51.7, -11, 0.49
76877, CyberZen, bottle, 21, 6, 1, 9, 0.95, 12, 108.3, 12, 1.91
76877, CyberZen, HZ, 24, 4, 1, 9, 0.9, 15, 123.3, 15, 1.89
76877, CyberZen, tb, 15, 5, 0, 8, 0.79, 7, 84.2, 7, 1.36
76877, CyberZen, Savage, 16, 7, 3, 11, 0.74, 5, 92.7, 5, 1.35
76877, CyberZen, Viva, 11, 4, 0, 8, 0.84, 3, 66.9, 3, 1.20
76874, Forty Six and 2, kobruh, 22, 3, 0, 10, 0.8, 12, 120.8, 12, 1.82
76874, Forty Six and 2, spaydeR, 17, 5, 0, 11, 0.9, 6, 106.1, 6, 1.53
76874, Forty Six and 2, Gonnak, 20, 3, 0, 8, 0.85, 12, 87.5, 12, 1.51
76874, Forty Six and 2, k1Nky, 18, 0, 0, 5, 0.9, 13, 75.3, 13, 1.44
76874, Forty Six and 2, Chuti, 9, 4, 1, 11, 0.85, -2, 58.8, -2, 0.91
76874, ETHEREAL, snim, 12, 3, 1, 18, 0.4, -6, 72.9, -6, 0.87
76874, ETHEREAL, fdeN, 9, 2, 1, 16, 0.4, -7, 57.8, -7, 0.72
76874, ETHEREAL, Jindoke, 9, 2, 1, 17, 0.6, -8, 58.9, -8, 0.70
76874, ETHEREAL, flashstep, 8, 3, 0, 19, 0.55, -11, 60.0, -11, 0.45
76874, ETHEREAL, arya, 7, 1, 0, 18, 0.4, -11, 38.1, -11, 0.40
76875, Excelerate, agM, 16, 3, 0, 15, 0.68, 1, 85.6, 1, 1.10
76875, Excelerate, SideStep, 11, 2, 0, 17, 0.53, -6, 67.3, -6, 0.65
76875, Excelerate, DaneJoris, 9, 3, 0, 18, 0.58, -9, 60.3, -9, 0.53
76875, Excelerate, Nurfed, 6, 3, 0, 16, 0.58, -10, 38.9, -10, 0.51
76875, Excelerate, djay, 5, 3, 1, 15, 0.47, -10, 34.7, -10, 0.37
76875, Vireo.pro, PwnAlone, 19, 4, 1, 7, 0.9, 12, 98.9, 12, 1.84
76875, Vireo.pro, robby, 18, 5, 2, 9, 0.9, 9, 90.9, 9, 1.64
76875, Vireo.pro, zNf, 18, 2, 0, 9, 0.84, 9, 89.1, 9, 1.57
76875, Vireo.pro, floppy, 16, 5, 0, 12, 0.95, 4, 92.3, 4, 1.53
76875, Vireo.pro, stellar, 8, 8, 2, 10, 0.84, -2, 61.0, -2, 0.97
76873, Forty Six and 2, kobruh, 25, 2, 0, 14, 0.87, 11, 103.0, 11, 1.76
76873, Forty Six and 2, Gonnak, 24, 3, 0, 13, 0.87, 11, 101.8, 11, 1.66
76873, Forty Six and 2, Chuti, 17, 4, 0, 13, 0.83, 4, 76.1, 4, 1.37
76873, Forty Six and 2, k1Nky, 19, 6, 1, 16, 0.74, 3, 87.2, 3, 1.25
76873, Forty Six and 2, spaydeR, 14, 4, 0, 13, 0.83, 1, 73.8, 1, 1.23
76873, Blight, GRAG, 15, 4, 1, 20, 0.74, -5, 75.6, -5, 0.89
76873, Blight, Church, 15, 3, 0, 20, 0.7, -5, 88.3, -5, 0.84
76873, Blight, PRDTR, 13, 1, 0, 21, 0.56, -8, 64.4, -8, 0.69
76873, Blight, devastation, 12, 2, 0, 19, 0.52, -7, 63.0, -7, 0.68
76873, Blight, Nervous, 14, 1, 1, 19, 0.43, -5, 53.0, -5, 0.61
76872, Infamous, Bwills, 26, 10, 2, 17, 0.78, 9, 106.9, 9, 1.52
76872, Infamous, real_bM, 21, 9, 4, 20, 0.74, 1, 74.4, 1, 1.10
76872, Infamous, JoshRT, 19, 2, 1, 21, 0.67, -2, 75.9, -2, 0.97
76872, Infamous, tweiss, 13, 11, 0, 23, 0.81, -10, 77.6, -10, 0.93
76872, Infamous, Strings, 13, 3, 0, 19, 0.56, -6, 46.7, -6, 0.63
76872, cantwinalan, seb, 25, 5, 2, 17, 0.7, 8, 85.9, 8, 1.34
76872, cantwinalan, XotiC, 23, 5, 1, 21, 0.78, 2, 92.3, 2, 1.30
76872, cantwinalan, xCeeD, 20, 3, 0, 17, 0.74, 3, 83.1, 3, 1.20
76872, cantwinalan, mitch, 18, 5, 3, 17, 0.59, 1, 70.9, 1, 1.04
76872, cantwinalan, CONNOR93, 14, 6, 1, 20, 0.74, -6, 61.4, -6, 0.85
76868, YeaH!, remix, 36, 4, 2, 15, 0.84, 21, 142.7, 21, 2.28
76868, YeaH!, crt, 22, 8, 4, 15, 0.84, 7, 89.2, 7, 1.40
76868, YeaH!, faintz, 14, 7, 0, 18, 0.72, -4, 63.4, -4, 1.02
76868, YeaH!, rik, 13, 7, 3, 15, 0.76, -2, 62.4, -2, 0.99
76868, YeaH!, dok, 13, 5, 3, 18, 0.64, -5, 56.0, -5, 0.86
76868, NOORG, dumau, 19, 6, 0, 19, 0.6, 0, 95.5, 0, 1.09
76868, NOORG, f4stzin, 18, 6, 1, 23, 0.72, -5, 75.6, -5, 0.87
76868, NOORG, biguzera, 16, 1, 0, 17, 0.6, -1, 66.6, -1, 0.87
76868, NOORG, rood, 15, 5, 1, 19, 0.52, -4, 65.7, -4, 0.78
76868, NOORG, Dropzera, 12, 4, 1, 20, 0.64, -8, 53.5, -8, 0.69
76870, YeaH!, dok, 20, 4, 1, 11, 0.77, 9, 100.8, 9, 1.58
76870, YeaH!, remix, 21, 5, 1, 14, 0.77, 7, 96.1, 7, 1.42
76870, YeaH!, crt, 14, 3, 0, 12, 0.68, 2, 67.6, 2, 1.28
76870, YeaH!, faintz, 17, 3, 1, 13, 0.73, 4, 71.6, 4, 1.20
76870, YeaH!, rik, 14, 7, 5, 15, 0.77, -1, 66.4, -1, 1.08
76870, NOORG, biguzera, 16, 3, 0, 17, 0.68, -1, 89.0, -1, 1.00
76870, NOORG, Dropzera, 13, 4, 2, 16, 0.73, -3, 58.0, -3, 0.87
76870, NOORG, rood, 17, 2, 0, 18, 0.59, -1, 73.5, -1, 0.84
76870, NOORG, dumau, 9, 3, 1, 17, 0.64, -8, 53.7, -8, 0.71
76870, NOORG, f4stzin, 10, 4, 0, 18, 0.64, -8, 56.6, -8, 0.68
76869, Evilvice, fara, 25, 10, 4, 21, 0.76, 4, 95.3, 4, 1.38
76869, Evilvice, rochet, 22, 3, 2, 17, 0.62, 5, 73.0, 5, 1.05
76869, Evilvice, Klauss, 18, 3, 1, 16, 0.66, 2, 62.2, 2, 0.98
76869, Evilvice, LEEROY, 18, 11, 5, 18, 0.69, 0, 58.4, 0, 0.98
76869, Evilvice, akz, 15, 8, 2, 18, 0.62, -3, 68.6, -3, 0.93
76869, Bragantino, koé, 24, 2, 1, 19, 0.59, 5, 85.6, 5, 1.20
76869, Bragantino, r4ul, 17, 3, 0, 20, 0.79, -3, 66.9, -3, 0.98
76869, Bragantino, drg, 17, 1, 0, 20, 0.76, -3, 66.1, -3, 0.97
76869, Bragantino, SoweLL, 17, 4, 1, 20, 0.55, -3, 64.1, -3, 0.92
76869, Bragantino, DANVIET, 15, 2, 2, 20, 0.52, -5, 67.0, -5, 0.82
76871, Evilvice, akz, 24, 5, 2, 13, 0.88, 11, 96.5, 11, 1.66
76871, Evilvice, Klauss, 21, 6, 1, 15, 0.83, 6, 95.5, 6, 1.46
76871, Evilvice, LEEROY, 23, 4, 2, 13, 0.75, 10, 98.5, 10, 1.41
76871, Evilvice, rochet, 17, 3, 0, 20, 0.83, -3, 76.8, -3, 1.14
76871, Evilvice, fara, 12, 1, 0, 15, 0.67, -3, 54.3, -3, 0.92
76871, Bragantino, drg, 18, 7, 1, 20, 0.67, -2, 100.6, -2, 1.14
76871, Bragantino, SoweLL, 21, 2, 1, 18, 0.58, 3, 71.1, 3, 1.06
76871, Bragantino, koé, 13, 2, 0, 21, 0.67, -8, 70.6, -8, 0.72
76871, Bragantino, DANVIET, 12, 9, 5, 20, 0.58, -8, 63.5, -8, 0.67
76871, Bragantino, r4ul, 12, 2, 0, 19, 0.62, -7, 55.0, -7, 0.66
76859, NRG, nahtE, 30, 4, 1, 21, 0.7, 9, 93.3, 9, 1.35
76859, NRG, CeRq, 28, 2, 0, 20, 0.77, 8, 90.0, 8, 1.33
76859, NRG, FugLy, 16, 7, 1, 20, 0.63, -4, 69.3, -4, 1.03
76859, NRG, Brehze, 20, 0, 0, 21, 0.7, -1, 63.4, -1, 0.91
76859, NRG, daps, 9, 8, 2, 23, 0.77, -14, 60.8, -14, 0.75
76859, OpTic, k0nfig, 23, 11, 1, 21, 0.77, 2, 97.9, 2, 1.28
76859, OpTic, cajunb, 23, 6, 2, 22, 0.7, 1, 85.4, 1, 1.08
76859, OpTic, JUGi, 19, 3, 1, 18, 0.67, 1, 65.5, 1, 1.05
76859, OpTic, niko, 21, 5, 1, 19, 0.73, 2, 69.3, 2, 1.03
76859, OpTic, Snappi, 19, 6, 1, 23, 0.6, -4, 68.9, -4, 0.86
76860, NRG, CeRq, 23, 4, 0, 11, 0.79, 12, 100.1, 12, 1.67
76860, NRG, Brehze, 18, 1, 0, 12, 0.71, 6, 77.8, 6, 1.21
76860, NRG, FugLy, 17, 4, 0, 17, 0.79, 0, 72.2, 0, 1.17
76860, NRG, nahtE, 17, 3, 1, 15, 0.71, 2, 80.4, 2, 1.12
76860, NRG, daps, 14, 7, 3, 15, 0.83, -1, 62.8, -1, 0.99
76860, OpTic, Snappi, 16, 5, 1, 16, 0.58, 0, 72.5, 0, 1.07
76860, OpTic, cajunb, 18, 7, 0, 19, 0.75, -1, 80.8, -1, 1.00
76860, OpTic, niko, 12, 4, 1, 18, 0.62, -6, 70.2, -6, 0.84
76860, OpTic, JUGi, 15, 4, 0, 17, 0.58, -2, 56.1, -2, 0.83
76860, OpTic, k0nfig, 9, 5, 1, 19, 0.67, -10, 55.0, -10, 0.69
76867, NRG, Brehze, 30, 6, 2, 12, 0.82, 18, 143.3, 18, 2.13
76867, NRG, nahtE, 19, 3, 1, 11, 0.73, 8, 81.5, 8, 1.29
76867, NRG, CeRq, 12, 9, 7, 7, 0.86, 5, 59.5, 5, 1.24
76867, NRG, FugLy, 11, 6, 1, 10, 0.82, 1, 69.4, 1, 1.13
76867, NRG, daps, 13, 2, 0, 12, 0.68, 1, 72.1, 1, 1.01
76867, OpTic, cajunb, 14, 2, 0, 15, 0.64, -1, 72.2, -1, 1.01
76867, OpTic, niko, 11, 1, 0, 16, 0.59, -5, 74.2, -5, 0.81
76867, OpTic, k0nfig, 11, 2, 1, 18, 0.46, -7, 59.9, -7, 0.68
76867, OpTic, JUGi, 11, 3, 2, 18, 0.64, -7, 51.8, -7, 0.67
76867, OpTic, Snappi, 5, 3, 2, 18, 0.55, -13, 35.5, -13, 0.44
76865, W7M, ryotzz, 28, 6, 0, 23, 0.67, 5, 100.5, 5, 1.24
76865, W7M, pancc, 21, 7, 1, 21, 0.73, 0, 88.9, 0, 1.13
76865, W7M, raafa, 20, 3, 1, 19, 0.8, 1, 67.2, 1, 1.07
76865, W7M, YJ, 15, 7, 1, 21, 0.7, -6, 64.7, -6, 0.86
76865, W7M, RMN, 21, 3, 0, 27, 0.57, -6, 73.7, -6, 0.82
76865, Wild, destiny, 30, 6, 0, 24, 0.77, 6, 103.0, 6, 1.40
76865, Wild, PKL, 23, 10, 1, 19, 0.8, 4, 97.2, 4, 1.35
76865, Wild, tatazin, 19, 3, 0, 17, 0.8, 2, 66.9, 2, 0.97
76865, Wild, land1n, 23, 3, 2, 23, 0.67, 0, 72.5, 0, 0.94
76865, Wild, KHTEX, 16, 7, 0, 22, 0.6, -6, 64.4, -6, 0.86
76866, W7M, raafa, 25, 6, 1, 19, 0.68, 6, 92.2, 6, 1.25
76866, W7M, ryotzz, 20, 4, 0, 20, 0.79, 0, 81.8, 0, 1.09
76866, W7M, RMN, 22, 2, 0, 21, 0.64, 1, 81.4, 1, 1.07
76866, W7M, YJ, 17, 4, 1, 20, 0.68, -3, 74.9, -3, 0.93
76866, W7M, pancc, 12, 3, 1, 22, 0.71, -10, 54.9, -10, 0.68
76866, Wild, KHTEX, 22, 6, 3, 18, 0.64, 4, 75.8, 4, 1.22
76866, Wild, land1n, 25, 4, 4, 17, 0.71, 8, 79.9, 8, 1.21
76866, Wild, PKL, 22, 6, 0, 19, 0.75, 3, 83.4, 3, 1.21
76866, Wild, destiny, 17, 7, 0, 22, 0.71, -5, 83.2, -5, 1.00
76866, Wild, tatazin, 15, 3, 0, 20, 0.71, -5, 64.8, -5, 0.87
76862, Bragantino, koé, 31, 4, 1, 16, 0.82, 15, 103.8, 15, 1.67
76862, Bragantino, drg, 26, 6, 3, 18, 0.75, 8, 99.4, 8, 1.39
76862, Bragantino, SoweLL, 15, 5, 2, 17, 0.68, -2, 57.9, -2, 0.90
76862, Bragantino, r4ul, 14, 4, 1, 22, 0.61, -8, 63.6, -8, 0.81
76862, Bragantino, DANVIET, 12, 6, 2, 19, 0.64, -7, 58.1, -7, 0.75
76862, No2B, pesadelo, 31, 5, 3, 18, 0.71, 13, 116.5, 13, 1.56
76862, No2B, frt, 21, 4, 0, 23, 0.71, -2, 82.9, -2, 1.07
76862, No2B, Tuurtle, 21, 3, 0, 23, 0.68, -2, 76.0, -2, 1.00
76862, No2B, dug, 12, 5, 1, 15, 0.71, -3, 46.1, -3, 0.88
76862, No2B, ovr, 7, 5, 0, 19, 0.61, -12, 40.5, -12, 0.57
77685, Sparta, equal, 25, 4, 1, 17, 0.69, 8, 87.0, 8, 1.23
77685, Sparta, Koshak, 21, 6, 0, 19, 0.69, 2, 95.8, 2, 1.13
77685, Sparta, Ethan, 18, 6, 2, 21, 0.66, -3, 69.3, -3, 0.93
77685, Sparta, V4D1M, 16, 0, 0, 20, 0.69, -4, 45.7, -4, 0.73
77685, Sparta, nightsama, 12, 0, 0, 22, 0.59, -10, 45.8, -10, 0.62
77685, 5POWER, QKA, 27, 0, 0, 15, 0.76, 12, 87.8, 12, 1.42
77685, 5POWER, dobu, 21, 8, 0, 20, 0.72, 1, 95.4, 1, 1.24
77685, 5POWER, shuadapai, 21, 2, 0, 17, 0.62, 4, 69.5, 4, 1.17
77685, 5POWER, kabal, 17, 4, 0, 21, 0.76, -4, 64.9, -4, 1.01
77685, 5POWER, xiaosaGe, 13, 4, 2, 19, 0.62, -6, 55.2, -6, 0.80
77690, Sparta, V4D1M, 22, 6, 0, 11, 0.62, 11, 106.6, 11, 1.55
77690, Sparta, Koshak, 23, 0, 0, 11, 0.79, 12, 97.6, 12, 1.55
77690, Sparta, nightsama, 21, 5, 1, 14, 0.75, 7, 82.3, 7, 1.32
77690, Sparta, equal, 12, 3, 0, 16, 0.79, -4, 50.8, -4, 0.88
77690, Sparta, Ethan, 11, 4, 2, 16, 0.71, -5, 49.6, -5, 0.71
77690, 5POWER, kabal, 17, 3, 0, 18, 0.58, -1, 84.2, -1, 1.01
